Uniprot ID,Gene Name,Name,Biomolecular condensate count,Synthetic condensate count,Species
Q71M36,Cspg5,"Chondroitin sulfate proteoglycan 5",1,0,Mus musculus
P57720,EMB1144,"Chorismate synthase, chloroplastic",1,0,Arabidopsis thaliana
A6H916,chpT,"ChpT",1,0,Caulobacter vibrioides
Q24572,Caf1-55,"Chromatin assembly factor 1 p55 subunit",1,0,Drosophila melanogaster
P40381,swi6,"Chromatin-associated protein swi6",1,1,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
Q9HAF1,MEAF6,"Chromatin modification-related protein MEAF6",1,0,Homo sapiens
F4IHS2,SYD,"Chromatin structure-remodeling complex protein SYD",1,0,Arabidopsis thaliana
P32832,NPL6,"Chromatin structure-remodeling complex subunit RSC7",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
X6R700,CHTOP,"Chromatin target of PRMT1",1,0,Homo sapiens
Q9Y3Y2,CHTOP,"Chromatin target of PRMT1 protein",2,0,Homo sapiens
F2Z4J7,CBX5,"Chromobox 5",1,0,Bos taurus
P83916,CBX1,"Chromobox protein homolog 1",2,5,Homo sapiens
Q14781,CBX2,"Chromobox protein homolog 2",3,1,Homo sapiens
P30658,Cbx2,"Chromobox protein homolog 2",2,0,Mus musculus
Q13185,CBX3,"Chromobox protein homolog 3",2,4,Homo sapiens
P45973,CBX5,"Chromobox protein homolog 5",2,9,Homo sapiens
Q61686,Cbx5,"Chromobox protein homolog 5",3,1,Mus musculus
O14646,CHD1,"Chromodomain-helicase-DNA-binding protein 1",1,0,Homo sapiens
Q12873,CHD3,"Chromodomain-helicase-DNA-binding protein 3",2,0,Homo sapiens
Q14839,CHD4,"Chromodomain-helicase-DNA-binding protein 4",3,0,Homo sapiens
Q8TDI0,CHD5,"Chromodomain-helicase-DNA-binding protein 5",1,0,Homo sapiens
Q9P2D1,CHD7,"Chromodomain-helicase-DNA-binding protein 7",1,0,Homo sapiens
Q9HCK8,CHD8,"Chromodomain-helicase-DNA-binding protein 8",1,0,Homo sapiens
P10645,CHGA,"Chromogranin-A",1,0,Homo sapiens
P26339,Chga,"Chromogranin-A",1,0,Mus musculus
P10354,Chga,"Chromogranin-A",1,0,Rattus norvegicus
F1N7F7,C24H18orf21,"Chromosome 24 C18orf21 homolog",1,0,Bos taurus
Q96JM3,CHAMP1,"Chromosome alignment-maintaining phosphoprotein 1",1,0,Homo sapiens
O49482,CAD5,"Cinnamyl alcohol dehydrogenase 5",1,0,Arabidopsis thaliana
Q02971,CAD7,"Cinnamyl alcohol dehydrogenase 7",1,0,Arabidopsis thaliana
A0A1L8H9L7,cs.S,"Citrate synthase",1,0,Xenopus laevis
Q9CZU6,Cs,"Citrate synthase, mitochondrial",1,0,Mus musculus
O75390,CS,"Citrate synthase, mitochondrial",2,0,Homo sapiens
O14578,CIT,"Citron Rho-interacting kinase",2,0,Homo sapiens
P49025,Cit,"Citron Rho-interacting kinase",1,0,Mus musculus
Q9ESN9,Mapk8ip3,"C-Jun-amino-terminal kinase-interacting protein 3",1,0,Mus musculus
Q9UPT6,MAPK8IP3,"C-Jun-amino-terminal kinase-interacting protein 3",1,0,Homo sapiens
Q61548,Snap91,"Clathrin coat assembly protein AP180",1,0,Mus musculus
O60641,SNAP91,"Clathrin coat assembly protein AP180",2,0,Homo sapiens
A0A087WVQ6,CLTC,"Clathrin heavy chain",1,0,Homo sapiens
Q6GNR4,cltc.L,"Clathrin heavy chain",1,0,Xenopus laevis
Q0WNJ6,CHC1,"Clathrin heavy chain 1",1,0,Arabidopsis thaliana
Q68FD5,Cltc,"Clathrin heavy chain 1",1,0,Mus musculus
Q00610,CLTC,"Clathrin heavy chain 1",4,0,Homo sapiens
Q0WLB5,CHC2,"Clathrin heavy chain 2",1,0,Arabidopsis thaliana
P53675,CLTCL1,"Clathrin heavy chain 2",1,0,Homo sapiens
Q14677,CLINT1,"Clathrin interactor 1",1,0,Homo sapiens
Q67YI9,EPSIN2,"Clathrin interactor EPSIN 2",1,0,Arabidopsis thaliana
Q6DE32,cltb.S,"Clathrin light chain",1,0,Xenopus laevis
O08585,Clta,"Clathrin light chain A",1,0,Mus musculus
P09497,CLTB,"Clathrin light chain B",2,0,Homo sapiens
Q6IRU5,Cltb,"Clathrin light chain B",1,0,Mus musculus
Q10570,CPSF1,"Cleavage and polyadenylation specificity factor subunit 1",2,0,Homo sapiens
Q9P2I0,CPSF2,"Cleavage and polyadenylation specificity factor subunit 2",3,0,Homo sapiens
Q9UKF6,CPSF3,"Cleavage and polyadenylation specificity factor subunit 3",2,0,Homo sapiens
G5E9W3,CPSF3,"Cleavage and polyadenylation-specificity factor subunit 3",1,0,Homo sapiens
O43809,NUDT21,"Cleavage and polyadenylation specificity factor subunit 5",3,0,Homo sapiens
Q16630,CPSF6,"Cleavage and polyadenylation specificity factor subunit 6",6,0,Homo sapiens
Q8N684,CPSF7,"Cleavage and polyadenylation specificity factor subunit 7",3,0,Homo sapiens
J3QT54,CPSF7,"Cleavage and polyadenylation-specificity factor subunit 7",1,0,Homo sapiens
Q05048,CSTF1,"Cleavage stimulation factor subunit 1",2,0,Homo sapiens
P33240,CSTF2,"Cleavage stimulation factor subunit 2",2,1,Homo sapiens
Q9H0L4,CSTF2T,"Cleavage stimulation factor subunit 2 tau variant",3,1,Homo sapiens
O96005,CLPTM1,"Cleft lip and palate transmembrane protein 1",1,0,Homo sapiens
Q9NBD7,chb,"CLIP-associating protein",1,0,Drosophila melanogaster
Q80TV8,Clasp1,"CLIP-associating protein 1",1,0,Mus musculus
Q7Z460,CLASP1,"CLIP-associating protein 1",2,0,Homo sapiens
E3W994,CLASP2,"CLIP-associating protein 2",1,0,Homo sapiens
O75122,CLASP2,"CLIP-associating protein 2",2,0,Homo sapiens
Q8BRT1,Clasp2,"CLIP-associating protein 2",1,0,Mus musculus
F4J5S1,FMT,"Clustered mitochondria protein",1,0,Arabidopsis thaliana
Q03690,CLU1,"Clustered mitochondria protein 1",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q06890,Clu,"Clusterin",1,0,Mus musculus
P10909,CLU,"Clusterin",1,0,Homo sapiens
Q99417,MYCBP,"c-Myc-binding protein",1,0,Homo sapiens
Q6DJK5,cndp2.L,"Cndp2-prov protein",1,0,Xenopus laevis
P12259,F5,"Coagulation factor V",1,0,Homo sapiens
P00451,F8,"Coagulation factor VIII",1,0,Homo sapiens
P53621,COPA,"Coatomer subunit alpha",4,0,Homo sapiens
Q8CIE6,Copa,"Coatomer subunit alpha",1,0,Mus musculus
Q94A40,At1g62020,"Coatomer subunit alpha-1",1,0,Arabidopsis thaliana
Q9SJT9,At2g21390,"Coatomer subunit alpha-2",1,0,Arabidopsis thaliana
P41810,SEC26,"Coatomer subunit beta",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
A0A1L8GIC5,copb1.L,"Coatomer subunit beta",1,0,Xenopus laevis
P53618,COPB1,"Coatomer subunit beta",4,0,Homo sapiens
P41811,SEC27,"Coatomer subunit beta'",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q7ZTR0,copb2.S,"Coatomer subunit beta'",1,0,Xenopus laevis
P35606,COPB2,"Coatomer subunit beta'",1,0,Homo sapiens
Q7T0U9,arcn1.S,"Coatomer subunit delta",1,0,Xenopus laevis
P48444,ARCN1,"Coatomer subunit delta",1,0,Homo sapiens
Q93Y22,At5g05010,"Coatomer subunit delta",1,0,Arabidopsis thaliana
Q9Y678,COPG1,"Coatomer subunit gamma-1",2,0,Homo sapiens
P61923,COPZ1,"Coatomer subunit zeta-1",1,0,Homo sapiens
Q9P299,COPZ2,"Coatomer subunit zeta-2",1,0,Homo sapiens
Q9FME5,COBL5,"COBRA-like protein 5",1,0,Arabidopsis thaliana
Q8L7U4,P23-1,"Co-chaperone protein p23-1",1,0,Arabidopsis thaliana
Q9H8M1,COQ10B,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",1,0,Homo sapiens
P23528,CFL1,"Cofilin-1",3,0,Homo sapiens
P18760,Cfl1,"Cofilin-1",1,0,Mus musculus
Q9Y281,CFL2,"Cofilin-2",1,0,Homo sapiens
P45591,Cfl2,"Cofilin-2",1,0,Mus musculus
Q8WVM7,STAG1,"Cohesin subunit SA-1",1,0,Homo sapiens
Q8N3U4,STAG2,"Cohesin subunit SA-2",1,0,Homo sapiens
Q9UJ98,STAG3,"Cohesin subunit SA-3",1,0,Homo sapiens
P40541,IRR1,"Cohesin subunit SCC3",0,1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q8TD31,CCHCR1,"Coiled-coil alpha-helical rod protein 1",2,0,Homo sapiens
Q8K1A6,Cc2d1a,"Coiled-coil and C2 domain-containing protein 1A",1,0,Mus musculus
Q6P1N0,CC2D1A,"Coiled-coil and C2 domain-containing protein 1A",2,0,Homo sapiens
E9Q8Q6,Ccdc141,"Coiled-coil domain-containing 141",1,0,Mus musculus
Q9CQL2,Ccer1,"Coiled-coil domain-containing glutamate-rich protein 1",1,0,Mus musculus
Q96A19,CCDC102A,"Coiled-coil domain-containing protein 102A",1,0,Homo sapiens
Q9BWC9,CCDC106,"Coiled-coil domain-containing protein 106",1,0,Homo sapiens
Q8TBZ0,CCDC110,"Coiled-coil domain-containing protein 110",1,0,Homo sapiens
Q96CT7,CCDC124,"Coiled-coil domain-containing protein 124",3,0,Homo sapiens
Q96BQ5,CCDC127,"Coiled-coil domain-containing protein 127",1,0,Homo sapiens
Q3TC33,Ccdc127,"Coiled-coil domain-containing protein 127",1,0,Mus musculus
Q6PK04,CCDC137,"Coiled-coil domain-containing protein 137",1,0,Homo sapiens
Q96MF4,CCDC140,"Coiled-coil domain-containing protein 140",1,0,Homo sapiens
Q3UHB8,Ccdc177,"Coiled-coil domain-containing protein 177",1,0,Mus musculus
Q9NQR7,CCDC177,"Coiled-coil domain-containing protein 177",1,0,Homo sapiens
O60826,CCDC22,"Coiled-coil domain-containing protein 22",1,0,Homo sapiens
Q96HJ3,CCDC34,"Coiled-coil domain-containing protein 34",1,0,Homo sapiens
Q9BR77,CCDC77,"Coiled-coil domain-containing protein 77",1,0,Homo sapiens
Q15834,CCDC85B,"Coiled-coil domain-containing protein 85B",1,0,Homo sapiens
A6NKD9,CCDC85C,"Coiled-coil domain-containing protein 85C",1,0,Homo sapiens
Q9H6F5,CCDC86,"Coiled-coil domain-containing protein 86",2,0,Homo sapiens
Q8VDN4,Ccdc92,"Coiled-coil domain-containing protein 92",1,0,Mus musculus
Q567U6,CCDC93,"Coiled-coil domain-containing protein 93",1,0,Homo sapiens
Q6ZUT6,CCDC9B,"Coiled-coil domain-containing protein 9B",1,0,Homo sapiens
Q10432,ccq1,"Coiled-coil quantitatively-enriched protein 1",1,0,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
P38432,COIL,"Coilin",3,0,Homo sapiens
A0A8I5ZUZ7,Coil,"Coilin",1,0,Rattus norvegicus
Q8RWK8,COIL,"Coilin",1,0,Arabidopsis thaliana
Q5SU73,Coil,"Coilin",1,0,Mus musculus
A1Z7A8,coil,"Coilin",1,0,Drosophila melanogaster
Q802B5,col1a1.S,"Col1a1 protein",1,0,Xenopus laevis
P60824,Cirbp,"Cold-inducible RNA-binding protein",1,0,Mus musculus
Q14011,CIRBP,"Cold-inducible RNA-binding protein",4,1,Homo sapiens
O93235,cirbp-a,"Cold-inducible RNA-binding protein A",1,0,Xenopus laevis
O75534,CSDE1,"Cold shock domain-containing protein E1",2,0,Homo sapiens
Q41188,CSP2,"Cold shock protein 2",1,0,Arabidopsis thaliana
R4GMX3,COMMD3-BMI1,"COMMD3-BMI1 readthrough",1,0,Homo sapiens
P02747,C1QC,"Complement C1q subcomponent subunit C",1,0,Homo sapiens
Q8R066,C1qtnf4,"Complement C1q tumor necrosis factor-related protein 4",1,0,Mus musculus
P23667,c3,"Complement C3",1,0,Xenopus laevis
P01024,C3,"Complement C3",1,0,Homo sapiens
Q07021,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",2,0,Homo sapiens
Q6JA20,c1qbp.S,"Complement component 1 Q subcomponent-binding protein, mitochondrial",1,0,Xenopus laevis
P00746,CFD,"Complement factor D",1,0,Homo sapiens
Q7T0P5,ndufs5.L,"Complex I-15 kDa",1,0,Xenopus laevis
Q5I003,ndufs7.S,"Complex I-20kD",1,0,Xenopus laevis
A0A1I9LS87,At3g52730,"Complex III subunit 9",1,0,Arabidopsis thaliana
Q6GNS8,ndufb10.S,"Complex I-PDSW",1,0,Xenopus laevis
P42695,NCAPD3,"Condensin-2 complex subunit D3",1,0,Homo sapiens
Q86XI2,NCAPG2,"Condensin-2 complex subunit G2",1,0,Homo sapiens
Q9BUT3,NCAPH2,"Condensin-2 complex subunit H2",1,0,Homo sapiens
Q6IBW4,NCAPH2,"Condensin-2 complex subunit H2",1,0,Homo sapiens
E9PHA2,NCAPH,"Condensin complex subunit 2",1,0,Homo sapiens
Q80YA9,Cnksr2,"Connector enhancer of kinase suppressor of ras 2",1,0,Mus musculus
Q96JB2,COG3,"Conserved oligomeric Golgi complex subunit 3",1,0,Homo sapiens
A6QNT4,FAM120B,"Constitutive coactivator of peroxisome proliferator-activated receptor gamma",1,0,Bos taurus
Q6A0A9,FAM120A,"Constitutive coactivator of PPAR-gamma-like protein 1",1,0,Mus musculus
Q9NZB2,FAM120A,"Constitutive coactivator of PPAR-gamma-like protein 1",3,0,Homo sapiens
Q8C3F2,Fam120c,"Constitutive coactivator of PPAR-gamma-like protein 2",1,0,Mus musculus
Q9NX05,FAM120C,"Constitutive coactivator of PPAR-gamma-like protein 2",2,0,Homo sapiens
P12960,Cntn1,"Contactin-1",1,0,Mus musculus
Q12860,CNTN1,"Contactin-1",1,0,Homo sapiens
Q61330,Cntn2,"Contactin-2",1,0,Mus musculus
Q02246,CNTN2,"Contactin-2",1,0,Homo sapiens
Q07409,Cntn3,"Contactin-3",1,0,Mus musculus
Q9JMB8,Cntn6,"Contactin-6",1,0,Mus musculus
O54991,Cntnap1,"Contactin-associated protein 1",1,0,Mus musculus
P78357,CNTNAP1,"Contactin-associated protein 1",1,0,Homo sapiens
Q9UHC6,CNTNAP2,"Contactin-associated protein-like 2",1,0,Homo sapiens
Q9CPW0,Cntnap2,"Contactin-associated protein-like 2",1,0,Mus musculus
Q9NQ92,COPRS,"Coordinator of PRMT5 and differentiation stimulator",0,0,Homo sapiens
F4JHQ0,CIP4.1,"COP1-interacting protein 4.1",1,0,Arabidopsis thaliana
F4JZY1,CIP1,"COP1-interactive protein 1",1,0,Arabidopsis thaliana
Q13098,GPS1,"COP9 signalosome complex subunit 1",1,0,Homo sapiens
P61201,COPS2,"COP9 signalosome complex subunit 2",2,0,Homo sapiens
Q8W575,CSN3,"COP9 signalosome complex subunit 3",1,0,Arabidopsis thaliana
Q9UNS2,COPS3,"COP9 signalosome complex subunit 3",1,0,Homo sapiens
Q9BT78,COPS4,"COP9 signalosome complex subunit 4",1,0,Homo sapiens
Q92905,COPS5,"COP9 signalosome complex subunit 5",1,0,Homo sapiens
Q6GLM9,cops5,"COP9 signalosome complex subunit 5",1,0,Xenopus laevis
Q7L5N1,COPS6,"COP9 signalosome complex subunit 6",1,0,Homo sapiens
Q9UBW8,COPS7A,"COP9 signalosome complex subunit 7a",1,0,Homo sapiens
Q9H9Q2,COPS7B,"COP9 signalosome complex subunit 7b",1,0,Homo sapiens
Q99627,COPS8,"COP9 signalosome complex subunit 8",1,0,Homo sapiens
Q9HCH3,CPNE5,"Copine-5",1,0,Homo sapiens
Q8JZW4,Cpne5,"Copine-5",1,0,Mus musculus
O95741,CPNE6,"Copine-6",1,0,Homo sapiens
Q9NTM9,CUTC,"Copper homeostasis protein cutC homolog",1,0,Homo sapiens
Q9Y321,CUTC,"Copper homeostasis protein cutC homolog",1,0,Homo sapiens
Q94BT9,ATX1,"Copper transport protein ATX1",1,0,Arabidopsis thaliana
O82089,CCH,"Copper transport protein CCH",1,0,Arabidopsis thaliana
Q9LR75,CPX1,"Coproporphyrinogen-III oxidase 1, chloroplastic",1,0,Arabidopsis thaliana
Q13951,CBFB,"Core-binding factor subunit beta",2,0,Homo sapiens
Q2HJ65,MACROH2A1,"Core histone macro-H2A",1,0,Bos taurus
O75367,MACROH2A1,"Core histone macro-H2A.1",3,0,Homo sapiens
Q7Z5E3,MACROH2A1,"Core histone macro-H2A.1",1,0,Homo sapiens
Q86X95,CIR1,"Corepressor interacting with RBPJ 1",1,0,Homo sapiens
M1U1T8,VP6,"Core protein",0,0,Grass carp reovirus
Q9PWG7,coro1c.L,"Coronin",1,0,Xenopus laevis
O89053,Coro1a,"Coronin-1A",1,0,Mus musculus
P31146,CORO1A,"Coronin-1A",3,0,Homo sapiens
Q9WUM3,Coro1b,"Coronin-1B",1,0,Mus musculus
Q9BR76,CORO1B,"Coronin-1B",2,0,Homo sapiens
Q9WUM4,Coro1c,"Coronin-1C",1,0,Mus musculus
Q9ULV4,CORO1C,"Coronin-1C",2,0,Homo sapiens
Q8C0P5,Coro2a,"Coronin-2A",1,0,Mus musculus
Q92828,CORO2A,"Coronin-2A",1,0,Homo sapiens
Q8BH44,Coro2b,"Coronin-2B",1,0,Mus musculus
Q9UQ03,CORO2B,"Coronin-2B",1,0,Homo sapiens
P57737,CORO7,"Coronin-7",1,0,Homo sapiens
B9EJA2,Cttnbp2,"Cortactin-binding protein 2",1,0,Mus musculus
Q9P1F3,ABRACL,"Costars family protein ABRACL",1,0,Homo sapiens
Q7ZWM5,cotl1.L,"Cotl1-prov protein",1,0,Xenopus laevis
A0AUU3,cox7a2.L,"Cox7a2b protein",1,0,Xenopus laevis
Q7Z7K0,CMC1,"COX assembly mitochondrial protein homolog",1,0,Homo sapiens
Q6NV74,CRACDL,"CRACD-like protein",1,0,Homo sapiens
Q07203,crp,"C-reactive protein",1,0,Xenopus laevis
Q8AVH2,ckb.L,"Creatine kinase",1,0,Xenopus laevis
P12277,CKB,"Creatine kinase B-type",2,0,Homo sapiens
Q04447,Ckb,"Creatine kinase B-type",1,0,Mus musculus
P30275,Ckmt1,"Creatine kinase U-type, mitochondrial",1,0,Mus musculus
Q92793,CREBBP,"CREB-binding protein",2,1,Homo sapiens
P46109,CRKL,"Crk-like protein",2,0,Homo sapiens
Q9BZJ0,CRNKL1,"Crooked neck-like protein 1",2,0,Homo sapiens
Q96AY2,EME1,"Crossover junction endonuclease EME1",1,0,Homo sapiens
Q96NY9,MUS81,"Crossover junction endonuclease MUS81",1,0,Homo sapiens
Q43125,CRY1,"Cryptochrome-1",1,0,Arabidopsis thaliana
Q96524,CRY2,"Cryptochrome-2",2,0,Arabidopsis thaliana
Q3TWI9,Tmem63b,"CSC1-like protein 2",1,0,Mus musculus
Q05D32,CTDSPL2,"CTD small phosphatase-like protein 2",2,0,Homo sapiens
Q8IYI9,CTDSPL2,"CTD small phosphatase-like protein 2",1,0,Homo sapiens
O88712,Ctbp1,"C-terminal-binding protein 1",1,0,Mus musculus
Q13363,CTBP1,"C-terminal-binding protein 1",2,0,Homo sapiens
P17812,CTPS1,"CTP synthase 1",1,0,Homo sapiens
Q9NRF8,CTPS2,"CTP synthase 2",1,0,Homo sapiens
Q9P2B4,CTTNBP2NL,"CTTNBP2 N-terminal-like protein",1,0,Homo sapiens
B7ZQN6,cttn.S,"Cttn protein",1,0,Xenopus laevis
Q9UHP7,CLEC2D,"C-type lectin domain family 2 member D",1,0,Homo sapiens
Q92879,CELF1,"CUGBP Elav-like family member 1",2,0,Homo sapiens
E9PSH0,CELF1,"CUGBP Elav-like family member 1",1,0,Homo sapiens
Q9Z0H4,Celf2,"CUGBP Elav-like family member 2",1,0,Mus musculus
O95319,CELF2,"CUGBP Elav-like family member 2",1,0,Homo sapiens
Q5SZQ8,CELF3,"CUGBP Elav-like family member 3",1,0,Homo sapiens
Q8N6W0,CELF5,"CUGBP Elav-like family member 5",1,0,Homo sapiens
Q96J87,CELF6,"CUGBP Elav-like family member 6",2,0,Homo sapiens
Q94AH6,CUL1,"Cullin-1",1,0,Arabidopsis thaliana
Q9WTX6,Cul1,"Cullin-1",1,0,Mus musculus
Q13618,CUL3,"Cullin-3",2,0,Homo sapiens
Q13619,CUL4A,"Cullin-4A",1,0,Homo sapiens
Q13620,CUL4B,"Cullin-4B",1,0,Homo sapiens
Q6ZQ38,Cand1,"Cullin-associated NEDD8-dissociated protein 1",1,0,Mus musculus
Q86VP6,CAND1,"Cullin-associated NEDD8-dissociated protein 1",4,0,Homo sapiens
O75155,CAND2,"Cullin-associated NEDD8-dissociated protein 2",2,0,Homo sapiens
A0A3B3ITZ1,,"CXXC-type domain-containing protein",1,0,Homo sapiens
Q9P0U4,CXXC1,"CXXC-type zinc finger protein 1",1,0,Homo sapiens
O22683,CYN,"Cyanate hydratase",1,0,Arabidopsis thaliana
Q5T0R7,CAP1,"Cyclase associated actin cytoskeleton regulatory protein 1",1,0,Homo sapiens
Q8N884,CGAS,"Cyclic GMP-AMP synthase",2,1,Homo sapiens
Q8C6L5,Cgas,"Cyclic GMP-AMP synthase",1,1,Mus musculus
P78396,CCNA1,"Cyclin-A1",1,0,Homo sapiens
P20248,CCNA2,"Cyclin-A2",1,0,Homo sapiens
P00546,CDC28,"Cyclin-dependent kinase 1",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P06493,CDK1,"Cyclin-dependent kinase 1",6,0,Homo sapiens
P48734,CDK1,"Cyclin-dependent kinase 1",1,0,Bos taurus
P21127,CDK11B,"Cyclin-dependent kinase 11B",1,0,Homo sapiens
Q14AX6,Cdk12,"Cyclin-dependent kinase 12",1,0,Mus musculus
Q14004,CDK13,"Cyclin-dependent kinase 13",2,0,Homo sapiens
Q96JN4,CDK13,"Cyclin-dependent kinase 13",1,0,Homo sapiens
Q04735,Cdk16,"Cyclin-dependent kinase 16",1,0,Mus musculus
Q8K0D0,Cdk17,"Cyclin-dependent kinase 17",1,0,Mus musculus
Q04899,Cdk18,"Cyclin-dependent kinase 18",1,0,Mus musculus
Q07002,CDK18,"Cyclin-dependent kinase 18",1,0,Homo sapiens
P24941,CDK2,"Cyclin-dependent kinase 2",3,0,Homo sapiens
Q00526,CDK3,"Cyclin-dependent kinase 3",1,0,Homo sapiens
P61809,Cdk5r1,"Cyclin-dependent kinase 5 activator 1",1,0,Mus musculus
P50613,CDK7,"Cyclin-dependent kinase 7",2,0,Homo sapiens
P50750,CDK9,"Cyclin-dependent kinase 9",3,0,Homo sapiens
Q7SXE8,cdk9,"Cyclin-dependent kinase 9",1,0,Danio rerio
P24100,CDKA-1,"Cyclin-dependent kinase A-1",1,0,Arabidopsis thaliana
P38936,CDKN1A,"Cyclin-dependent kinase inhibitor 1",1,0,Homo sapiens
P42771,CDKN2A,"Cyclin-dependent kinase inhibitor 2A",1,0,Homo sapiens
Q96B52,CDKN2A,"Cyclin-dependent kinase inhibitor 2A",1,0,Homo sapiens
Q16667,CDKN3,"Cyclin-dependent kinase inhibitor 3",1,0,Homo sapiens
Q3UTQ8,Cdkl5,"Cyclin-dependent kinase-like 5",1,0,Mus musculus
Q00535,CDK5,"Cyclin-dependent-like kinase 5",1,0,Homo sapiens
P49615,Cdk5,"Cyclin-dependent-like kinase 5",1,0,Mus musculus
P41002,CCNF,"Cyclin-F",1,0,Homo sapiens
Q16589,CCNG2,"Cyclin-G2",1,0,Homo sapiens
O14976,GAK,"Cyclin-G-associated kinase",1,0,Homo sapiens
Q99KY4,Gak,"Cyclin-G-associated kinase",1,0,Mus musculus
Q8W5S1,CYCH1-1,"Cyclin-H1-1",1,0,Arabidopsis thaliana
G3V2Q3,CCNK,"Cyclin K",1,0,Homo sapiens
Q9UK58,CCNL1,"Cyclin-L1",1,0,Homo sapiens
Q96S94,CCNL2,"Cyclin-L2",1,0,Homo sapiens
O60563,CCNT1,"Cyclin-T1",3,2,Homo sapiens
Q8ND76,CCNY,"Cyclin-Y",1,0,Homo sapiens
Q8BGU5,Ccny,"Cyclin-Y",1,0,Mus musculus
Q9H0Q0,CYRIA,"CYFIP-related Rac1 interactor A",1,0,Homo sapiens
Q9NUQ9,CYRIB,"CYFIP-related Rac1 interactor B",1,0,Homo sapiens
Q6QJE1,Sabc,"CysA-like protein",1,0,Chlamydomonas reinhardtii
P32582,CYS4,"Cystathionine beta-synthase",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P01040,CSTA,"Cystatin-A",1,0,Homo sapiens
P04080,CSTB,"Cystatin-B",2,0,Homo sapiens
P01037,CST1,"Cystatin-SN",1,0,Homo sapiens
E9PP21,CSRP1,"Cysteine and glycine-rich protein 1",1,0,Homo sapiens
P21291,CSRP1,"Cysteine and glycine-rich protein 1",1,0,Homo sapiens
E9PIZ4,CHORDC1,"Cysteine and histidine-rich domain-containing protein 1",1,0,Homo sapiens
Q9UHD1,CHORDC1,"Cysteine and histidine-rich domain-containing protein 1",2,0,Homo sapiens
Q46925,csdA,"Cysteine desulfurase CsdA",1,0,Escherichia coli (strain K12)
O49543,NIFS1,"Cysteine desulfurase, mitochondrial",1,0,Arabidopsis thaliana
P25374,NFS1,"Cysteine desulfurase, mitochondrial",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
A8I5R9,CEP2,"Cysteine endopeptidase",1,0,Chlamydomonas reinhardtii
Q9Y4P1,ATG4B,"Cysteine protease ATG4B",1,0,Homo sapiens
Q8H0X6,CYS6,"Cysteine proteinase inhibitor 6",1,0,Arabidopsis thaliana
P43297,RD21A,"Cysteine proteinase RD21A",3,0,Arabidopsis thaliana
P52943,CRIP2,"Cysteine-rich protein 2",1,0,Homo sapiens
Q9DCT8,Crip2,"Cysteine-rich protein 2",1,0,Mus musculus
Q8CID0,Kat14,"Cysteine-rich protein 2-binding protein",1,0,Mus musculus
P47998,OASA1,"Cysteine synthase 1",1,0,Arabidopsis thaliana
P47999,OASB,"Cysteine synthase, chloroplastic/chromoplastic",1,0,Arabidopsis thaliana
Q7ZWR2,cars1,"Cysteine--tRNA ligase, cytoplasmic",1,0,Xenopus laevis
Q6NU90,lap3.L,"Cysteinylglycine-S-conjugate dipeptidase",1,0,Xenopus laevis
P13569,CFTR,"Cystic fibrosis transmembrane conductance regulator",1,0,Homo sapiens
Q9WTR6,Slc7a11,"Cystine/glutamate transporter",1,0,Mus musculus
P13498,CYBA,"Cytochrome b-245 light chain",1,0,Homo sapiens
Q9LSE7,At3g25290,"Cytochrome b561 and DOMON domain-containing protein At3g25290",1,0,Arabidopsis thaliana
Q9ZWT2,CYTB5-D,"Cytochrome B5 isoform D",1,0,Arabidopsis thaliana
Q42342,CYTB5-E,"Cytochrome b5 isoform E",1,0,Arabidopsis thaliana
Q9CQX2,Cyb5b,"Cytochrome b5 type B",1,0,Mus musculus
Q9ZR03,petC,"Cytochrome b6-f complex iron-sulfur subunit, chloroplastic",1,0,Arabidopsis thaliana
P31930,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",2,0,Homo sapiens
Q9CZ13,Uqcrc1,"Cytochrome b-c1 complex subunit 1, mitochondrial",1,0,Mus musculus
Q9DB77,Uqcrc2,"Cytochrome b-c1 complex subunit 2, mitochondrial",1,0,Mus musculus
P22695,UQCRC2,"Cytochrome b-c1 complex subunit 2, mitochondrial",1,0,Homo sapiens
P00127,QCR6,"Cytochrome b-c1 complex subunit 6, mitochondrial",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P14927,UQCRB,"Cytochrome b-c1 complex subunit 7",1,0,Homo sapiens
Q9SUU5,QCR7-1,"Cytochrome b-c1 complex subunit 7-1, mitochondrial",1,0,Arabidopsis thaliana
F4JWS8,QCR7-2,"Cytochrome b-c1 complex subunit 7-2, mitochondrial",1,0,Arabidopsis thaliana
