uniprotkb_ac,condensate_id,condensate_name
Q96FZ7,1A18FFC4,Paraspeckle
O60479,1A18FFC4,Paraspeckle
Q5HY92,1A18FFC4,Paraspeckle
Q5TGY3,1A18FFC4,Paraspeckle
P51531,1A18FFC4,Paraspeckle
P17028,1A18FFC4,Paraspeckle
Q9H165,1A18FFC4,Paraspeckle
P35637,1A18FFC4,Paraspeckle
Q96EP5,1A18FFC4,Paraspeckle
Q9NRF2,1A18FFC4,Paraspeckle
Q13148,1A18FFC4,Paraspeckle
O75177,1A18FFC4,Paraspeckle
O75494,1A18FFC4,Paraspeckle
Q9ULX6,1A18FFC4,Paraspeckle
Q6NSI3,1A18FFC4,Paraspeckle
Q96J87,1A18FFC4,Paraspeckle
P98170,1A18FFC4,Paraspeckle
Q08211,1A18FFC4,Paraspeckle
V9GYY5,1A18FFC4,Paraspeckle
P61129,1A18FFC4,Paraspeckle
Q9BQ04,1A18FFC4,Paraspeckle
Q9H4Z2,1A18FFC4,Paraspeckle
P31942,1A18FFC4,Paraspeckle
Q05519,1A18FFC4,Paraspeckle
P61978,1A18FFC4,Paraspeckle
Q2YD98,1A18FFC4,Paraspeckle
P13498,1A18FFC4,Paraspeckle
Q5T447,1A18FFC4,Paraspeckle
Q32P51,1A18FFC4,Paraspeckle
P38159,1A18FFC4,Paraspeckle
Q9NTZ6,1A18FFC4,Paraspeckle
Q16630,1A18FFC4,Paraspeckle
P31943,1A18FFC4,Paraspeckle
P04637,1A18FFC4,Paraspeckle
Q96PK6,1A18FFC4,Paraspeckle
Q96KG9,1A18FFC4,Paraspeckle
P15976,1A18FFC4,Paraspeckle
Q8NCA5,1A18FFC4,Paraspeckle
P51532,1A18FFC4,Paraspeckle
Q8N0Y2,1A18FFC4,Paraspeckle
Q14157,1A18FFC4,Paraspeckle
Q9Y2L1,1A18FFC4,Paraspeckle
P52597,1A18FFC4,Paraspeckle
Q03252,1A18FFC4,Paraspeckle
Q8N5P1,1A18FFC4,Paraspeckle
Q8TC92,1A18FFC4,Paraspeckle
Q9Y580,1A18FFC4,Paraspeckle
Q13761,1A18FFC4,Paraspeckle
Q86U42,1A18FFC4,Paraspeckle
P09651,1A18FFC4,Paraspeckle
Q14011,1A18FFC4,Paraspeckle
O43809,1A18FFC4,Paraspeckle
Q9BWF3,1A18FFC4,Paraspeckle
Q9H0B3,1A18FFC4,Paraspeckle
Q5U5Q3,1A18FFC4,Paraspeckle
P98179,1A18FFC4,Paraspeckle
P23246,1A18FFC4,Paraspeckle
Q9UHD9,139BF52E,Synthetic Condensate 000072
Q9BXT4,6F24707C,Cajal body
P0CG48,139BF52E,Synthetic Condensate 000072
Q9W4H9,2838EF58,Centrosome
A0A0B4KG66,2838EF58,Centrosome
P13496,2838EF58,Centrosome
Q9VJQ6,2838EF58,Centrosome
Q9XYP7,2838EF58,Centrosome
Q9XYP8,2838EF58,Centrosome
P37276,2838EF58,Centrosome
Q9VAS9,2838EF58,Centrosome
Q24117,2838EF58,Centrosome
Q9VGI4,2838EF58,Centrosome
O61267,2838EF58,Centrosome
P46150,2838EF58,Centrosome
Q9VHP9,2838EF58,Centrosome
Q9XZ31,2838EF58,Centrosome
Q9VAC8,2838EF58,Centrosome
Q9VC64,2838EF58,Centrosome
Q9NBD7,2838EF58,Centrosome
Q9VEZ3,2838EF58,Centrosome
A1YK02,2838EF58,Centrosome
O76932,2838EF58,Centrosome
Q9VNE4,2838EF58,Centrosome
Q7KSK2,2838EF58,Centrosome
Q9VJE5,2838EF58,Centrosome
M9ND89,2838EF58,Centrosome
Q9VI72,2838EF58,Centrosome
Q9W1A3,2838EF58,Centrosome
Q9VDR7,2838EF58,Centrosome
P54623,2838EF58,Centrosome
P18431,2838EF58,Centrosome
Q9VTY6,2838EF58,Centrosome
Q2PDW6,2838EF58,Centrosome
Q9VV79,2838EF58,Centrosome
Q9VC45,2838EF58,Centrosome
Q9VZF5,2838EF58,Centrosome
P52304,2838EF58,Centrosome
Q960Z0,2838EF58,Centrosome
Q6NQZ5,2838EF58,Centrosome
Q8T0S6,2838EF58,Centrosome
Q9W0G7,2838EF58,Centrosome
Q9GPJ1,2838EF58,Centrosome
P20439,2838EF58,Centrosome
Q9VQN8,2838EF58,Centrosome
Q9VZ62,2838EF58,Centrosome
Q9W1U1,2838EF58,Centrosome
Q7K0E3,2838EF58,Centrosome
A1Z8P9,2838EF58,Centrosome
Q7K180,2838EF58,Centrosome
P48451,2838EF58,Centrosome
Q9VRF2,2838EF58,Centrosome
Q9VT70,2838EF58,Centrosome
A0A0B4JD97,2838EF58,Centrosome
Q400N2,2838EF58,Centrosome
Q95RA8,2838EF58,Centrosome
Q9W3N8,2838EF58,Centrosome
P02828,2838EF58,Centrosome
P20480,2838EF58,Centrosome
Q9V877,2838EF58,Centrosome
O60500,17687E46,Synthetic Condensate 000078
P42212,17687E46,Synthetic Condensate 000078
O60500,6340D055,Synthetic Condensate 000071
Q9TZQ3,75CAE956,Synthetic Condensate 000075
Q92804,1A18FFC4,Paraspeckle
P48436,1A18FFC4,Paraspeckle
Q9VQM0,2838EF58,Centrosome
O43390,1A18FFC4,Paraspeckle
Q9XUB2,0F0CDB11,Synthetic Condensate 000073
P33240,8E58DEA8,Synthetic Condensate 000081
G8JLB6,6625DDE5,Synthetic Condensate 000086
Q9GZQ8,F5639AB0,Synthetic Condensate 000096
Q13501,F5639AB0,Synthetic Condensate 000096
Q13501,1822EB5E,Synthetic Condensate 000092
Q7K3L1,2838EF58,Centrosome
Q9VY77,2838EF58,Centrosome
O94752,CE90FC77,Synthetic Condensate 000084
Q95XR4,F6300417,Synthetic Condensate 000082
G5EBV6,F6300417,Synthetic Condensate 000082
O94752,BADB2D85,Synthetic Condensate 000094
O13828,BADB2D85,Synthetic Condensate 000094
Q96TA2,5965E019,mtRNA granule
Q99714,5965E019,mtRNA granule
Q7L0Y3,5965E019,mtRNA granule
Q96E29,5965E019,mtRNA granule
Q96I99,5965E019,mtRNA granule
Q6IN84,5965E019,mtRNA granule
O95900,5965E019,mtRNA granule
Q6P087,5965E019,mtRNA granule
Q14296,5965E019,mtRNA granule
Q8WVM0,5965E019,mtRNA granule
Q8NE86,5965E019,mtRNA granule
O15091,5965E019,mtRNA granule
Q6PI48,5965E019,mtRNA granule
Q7L2E3,5965E019,mtRNA granule
Q8NC60,5965E019,mtRNA granule
Q9NUL7,5965E019,mtRNA granule
P23368,5965E019,mtRNA granule
Q12849,5965E019,mtRNA granule
Q8IYB8,5965E019,mtRNA granule
O00411,5965E019,mtRNA granule
O75127,5965E019,mtRNA granule
P82933,5965E019,mtRNA granule
Q9NYY8,5965E019,mtRNA granule
Q7L8L6,5965E019,mtRNA granule
Q96CM3,5965E019,mtRNA granule
Q9Y2R9,5965E019,mtRNA granule
Q53R41,5965E019,mtRNA granule
Q9HC36,5965E019,mtRNA granule
Q9HD33,5965E019,mtRNA granule
Q92552,5965E019,mtRNA granule
Q5JTZ9,5965E019,mtRNA granule
Q8WV60,5965E019,mtRNA granule
Q8N983,5965E019,mtRNA granule
O75616,5965E019,mtRNA granule
Q92665,5965E019,mtRNA granule
Q9H5Q4,5965E019,mtRNA granule
Q14103,EC23E69A,Synthetic Condensate 000107
Q9UI43,5965E019,mtRNA granule
P18031,AB997901,Synthetic Condensate 000089
P52912,B61E46D6,Synthetic Condensate 000104
P91870,2839F8E0,Synthetic Condensate 000108
O43561-2,AB997901,Synthetic Condensate 000089
Q15811,C2ED57FB,Synthetic Condensate 000110
Q24044,2838EF58,Centrosome
Q9VIF5,2838EF58,Centrosome
O13828,5113914A,Synthetic Condensate 000100
A8HPS9,EA8B71D1,Pyrenoid
Q9P805,5113914A,Synthetic Condensate 000100
Q07889,AB997901,Synthetic Condensate 000089
P91870,2665D7F9,Synthetic Condensate 000097
P62993,AB997901,Synthetic Condensate 000089
P55795,7FF43F25,Synthetic Condensate 000087
O14979,D0F20FEF,Synthetic Condensate 000090
Q9NVV4,5965E019,mtRNA granule
G5EDE7,5A404BB6,Synthetic Condensate 000106
O94752,5113914A,Synthetic Condensate 000100
P17600,C2ED57FB,Synthetic Condensate 000110
Q32P51,552B0C4E,Synthetic Condensate 000091
O97143,2838EF58,Centrosome
P24928,C4E5F0B6,Synthetic Condensate 000109
A8J209,EA8B71D1,Pyrenoid
P91349,5A404BB6,Synthetic Condensate 000106
P09651-1,48F3BEDE,Synthetic Condensate 000099
A0A2K3DN68,EA8B71D1,Pyrenoid
A8HX70,EA8B71D1,Pyrenoid
A0A2K3DQI7,EA8B71D1,Pyrenoid
Q75VY8,EA8B71D1,Pyrenoid
A8HSU1,EA8B71D1,Pyrenoid
Q6Y682,EA8B71D1,Pyrenoid
O24426,EA8B71D1,Pyrenoid
Q66YD0,EA8B71D1,Pyrenoid
A8HWS8,EA8B71D1,Pyrenoid
Q75VY9,EA8B71D1,Pyrenoid
A0A0M5MUP5,EA8B71D1,Pyrenoid
A8INR7,EA8B71D1,Pyrenoid
Q6SA05,EA8B71D1,Pyrenoid
A6YT86,EA8B71D1,Pyrenoid
A8IXG3,EA8B71D1,Pyrenoid
Q8GTZ9,EA8B71D1,Pyrenoid
Q84V18,EA8B71D1,Pyrenoid
Q6QJE1,EA8B71D1,Pyrenoid
A8HT91,EA8B71D1,Pyrenoid
A8IIK4,EA8B71D1,Pyrenoid
A8J5D4,EA8B71D1,Pyrenoid
A8I686,EA8B71D1,Pyrenoid
A8IEF7,EA8B71D1,Pyrenoid
A8JB36,EA8B71D1,Pyrenoid
A0A2K3E6Y0,EA8B71D1,Pyrenoid
A8IE32,EA8B71D1,Pyrenoid
A8HUP3,EA8B71D1,Pyrenoid
A8J6R5,EA8B71D1,Pyrenoid
A8JGB1,EA8B71D1,Pyrenoid
Q6QJE0,EA8B71D1,Pyrenoid
Q84Y02,EA8B71D1,Pyrenoid
O64927,EA8B71D1,Pyrenoid
A8IT08,EA8B71D1,Pyrenoid
A8JC54,EA8B71D1,Pyrenoid
A8IKC8,EA8B71D1,Pyrenoid
O81648,EA8B71D1,Pyrenoid
A8HPG8,EA8B71D1,Pyrenoid
A8I2V7,EA8B71D1,Pyrenoid
Q75NZ3,EA8B71D1,Pyrenoid
A8I1D3,EA8B71D1,Pyrenoid
A0A2K3DML6,EA8B71D1,Pyrenoid
A0A2K3CV27,EA8B71D1,Pyrenoid
A8ITV3,EA8B71D1,Pyrenoid
A8HVN7,EA8B71D1,Pyrenoid
A8J525,EA8B71D1,Pyrenoid
A8I9G7,EA8B71D1,Pyrenoid
A8IL32,EA8B71D1,Pyrenoid
A0A2K3E7A5,EA8B71D1,Pyrenoid
A8JGJ6,EA8B71D1,Pyrenoid
P00873,EA8B71D1,Pyrenoid
Q01844,0B2C2654,Synthetic Condensate 000105
P0CG48,F5639AB0,Synthetic Condensate 000096
P91349,2839F8E0,Synthetic Condensate 000108
A0A024RB53,EA2D28A3,Synthetic Condensate 000095
P91349,240400BD,Synthetic Condensate 000102
Q8TCS8,5965E019,mtRNA granule
G5EC37,F6300417,Synthetic Condensate 000082
Q8WXF1,5D9BA5D6,Synthetic Condensate 000093
Q7X8Q2,EA8B71D1,Pyrenoid
Q9TZQ3,F6300417,Synthetic Condensate 000082
P34331-2,240400BD,Synthetic Condensate 000102
Q9QUI0,01CA17F3,Centrosome
P58854,01CA17F3,Centrosome
Q5EG47,01CA17F3,Centrosome
A2AM05,01CA17F3,Centrosome
E9Q7G0,01CA17F3,Centrosome
P60766,01CA17F3,Centrosome
Q64702,01CA17F3,Centrosome
Q99104,01CA17F3,Centrosome
Q9R0L6,01CA17F3,Centrosome
P97313,01CA17F3,Centrosome
P42208,01CA17F3,Centrosome
P33215,01CA17F3,Centrosome
Q62159,01CA17F3,Centrosome
O35942,01CA17F3,Centrosome
P63005,01CA17F3,Centrosome
Q9QYJ3,01CA17F3,Centrosome
P08752,01CA17F3,Centrosome
Q8BUK6,01CA17F3,Centrosome
P25206,01CA17F3,Centrosome
P48725,01CA17F3,Centrosome
P41209,01CA17F3,Centrosome
O54887,01CA17F3,Centrosome
Q9Z265,01CA17F3,Centrosome
Q8R3P9,01CA17F3,Centrosome
Q8BMQ3,01CA17F3,Centrosome
Q8K057,01CA17F3,Centrosome
Q922G7,01CA17F3,Centrosome
Q8K4K1,01CA17F3,Centrosome
Q8CJ27,01CA17F3,Centrosome
Q3URD3,01CA17F3,Centrosome
O88708,01CA17F3,Centrosome
P31750,01CA17F3,Centrosome
Q6NZK8,01CA17F3,Centrosome
Q80U87,01CA17F3,Centrosome
Q7TQJ1,01CA17F3,Centrosome
Q7TSG1,01CA17F3,Centrosome
Q9CQ25,01CA17F3,Centrosome
Q6ZQ12,01CA17F3,Centrosome
Q99NH2,01CA17F3,Centrosome
Q62074,01CA17F3,Centrosome
O08553,01CA17F3,Centrosome
P31938,01CA17F3,Centrosome
Q9CZA6,01CA17F3,Centrosome
Q6A078,01CA17F3,Centrosome
Q64695,01CA17F3,Centrosome
Q9DAJ2,01CA17F3,Centrosome
Q921G8,01CA17F3,Centrosome
P29594,01CA17F3,Centrosome
Q61043,01CA17F3,Centrosome
Q9ET47,01CA17F3,Centrosome
Q60610,01CA17F3,Centrosome
Q8R4H2,01CA17F3,Centrosome
O35594,01CA17F3,Centrosome
Q99JB8,01CA17F3,Centrosome
Q8C1Z7,01CA17F3,Centrosome
Q02956,01CA17F3,Centrosome
Q8R0L9,01CA17F3,Centrosome
P48964,01CA17F3,Centrosome
Q8CID0,01CA17F3,Centrosome
Q9JI70,01CA17F3,Centrosome
P97310,01CA17F3,Centrosome
Q9Z101,01CA17F3,Centrosome
P70453,01CA17F3,Centrosome
Q9R1K9,01CA17F3,Centrosome
Q9Z1N2,01CA17F3,Centrosome
Q80UF4,01CA17F3,Centrosome
P49717,01CA17F3,Centrosome
Q9Z0Y1,01CA17F3,Centrosome
Q9R207,01CA17F3,Centrosome
A2AL36,01CA17F3,Centrosome
O35280,01CA17F3,Centrosome
P20612,01CA17F3,Centrosome
Q9WVE8,01CA17F3,Centrosome
P23116,01CA17F3,Centrosome
P00536,01CA17F3,Centrosome
Q6P5D4,01CA17F3,Centrosome
Q7TSJ6,01CA17F3,Centrosome
Q921M4,01CA17F3,Centrosome
P12023,01CA17F3,Centrosome
P28867,01CA17F3,Centrosome
P23475,01CA17F3,Centrosome
Q7TMK6,01CA17F3,Centrosome
Q9JK88,01CA17F3,Centrosome
A6H687,01CA17F3,Centrosome
P26450,01CA17F3,Centrosome
Q8K4R9,01CA17F3,Centrosome
Q61881,01CA17F3,Centrosome
Q8K4E0,01CA17F3,Centrosome
P27641,01CA17F3,Centrosome
Q9WUV0,01CA17F3,Centrosome
E9Q8Q6,01CA17F3,Centrosome
P83887,01CA17F3,Centrosome
Q9ERR1,01CA17F3,Centrosome
Q9JMD0,01CA17F3,Centrosome
Q8BKN5,01CA17F3,Centrosome
P16879,01CA17F3,Centrosome
Q9JJ66,01CA17F3,Centrosome
Q61532,01CA17F3,Centrosome
Q9JLG4,01CA17F3,Centrosome
Q70FJ1,01CA17F3,Centrosome
Q9DC51,01CA17F3,Centrosome
Q63932,01CA17F3,Centrosome
Q61686,01CA17F3,Centrosome
O35648,01CA17F3,Centrosome
Q61187,01CA17F3,Centrosome
Q9JMG3,01CA17F3,Centrosome
G5E8P0,01CA17F3,Centrosome
Q61025,01CA17F3,Centrosome
Q9Z207,01CA17F3,Centrosome
Q13151,0B6FB1B0,Synthetic Condensate 000115
D6RBZ0,6C24B33F,Synthetic Condensate 000116
Q92777,84137BFC,Synthetic Condensate 000112
P17600,84137BFC,Synthetic Condensate 000112
A8I9A1,EA8B71D1,Pyrenoid
Q92804-2,6449F681,Synthetic Condensate 000113
A8J6H7,EA8B71D1,Pyrenoid
P04050,777112DF,Synthetic Condensate 000111
A8HNG8,EA8B71D1,Pyrenoid
Q84U22,EA8B71D1,Pyrenoid
A8HXA9,EA8B71D1,Pyrenoid
A8IWK2,EA8B71D1,Pyrenoid
A8J0B1,EA8B71D1,Pyrenoid
Q9ZSJ4,EA8B71D1,Pyrenoid
Q75VY6,EA8B71D1,Pyrenoid
A8IYM0,EA8B71D1,Pyrenoid
A8HSV0,EA8B71D1,Pyrenoid
A1YSB4,EA8B71D1,Pyrenoid
A8J8T6,EA8B71D1,Pyrenoid
A0A2K3D5H4,EA8B71D1,Pyrenoid
P05726,EA8B71D1,Pyrenoid
Q94ET8,EA8B71D1,Pyrenoid
A8J635,EA8B71D1,Pyrenoid
Q7TME2,01CA17F3,Centrosome
P47811,01CA17F3,Centrosome
Q61166,01CA17F3,Centrosome
P28653,01CA17F3,Centrosome
P49718,01CA17F3,Centrosome
Q6A065,01CA17F3,Centrosome
P26645,01CA17F3,Centrosome
P35761,01CA17F3,Centrosome
P20152,01CA17F3,Centrosome
Q61644,01CA17F3,Centrosome
Q02248,01CA17F3,Centrosome
A3KGV1,01CA17F3,Centrosome
O43791,5D403D55,Synthetic Condensate 000119
O43791,C93AFFD2,Synthetic Condensate 000131
Q9UER7,A1835F71,Synthetic Condensate 000128
P39517,1D5AA081,Synthetic Condensate 000123
Q06851,A310D5D6,Synthetic Condensate 000126
Q91ZR4,01CA17F3,Centrosome
Q15759,B5B9A610,PML body
O54863,01CA17F3,Centrosome
Q14164,B5B9A610,PML body
P27694,B5B9A610,PML body
P04156,7A2E2A6F,Synthetic Condensate 000125
Q92777,4543C70E,Synthetic Condensate 000118
Q16987,873B6374,Synthetic Condensate 000122
P61956,B5B9A610,PML body
A0A0G2JMS6,B5B9A610,PML body
P01023,B5B9A610,PML body
Q6NT76,B5B9A610,PML body
P15408,B5B9A610,PML body
O43309,B5B9A610,PML body
Q969Q0,B5B9A610,PML body
Q9H2X6,B5B9A610,PML body
Q09472,B5B9A610,PML body
P23497,B5B9A610,PML body
P63165,B5B9A610,PML body
Q14149,B5B9A610,PML body
Q9Y2K1,B5B9A610,PML body
P29590,B5B9A610,PML body
Q6PCD5,B5B9A610,PML body
Q99607,B5B9A610,PML body
P63279,B5B9A610,PML body
Q9HB58,B5B9A610,PML body
Q13501,B5B9A610,PML body
Q8IYW5,B5B9A610,PML body
Q96EP1,B5B9A610,PML body
Q00987,B5B9A610,PML body
P15927,B5B9A610,PML body
Q86UC2,B5B9A610,PML body
Q9UKA9,B5B9A610,PML body
Q16236,B5B9A610,PML body
Q9NVV9,B5B9A610,PML body
Q14191,B5B9A610,PML body
O75150,B5B9A610,PML body
P29590-12,B5B9A610,PML body
P18887,B5B9A610,PML body
P04150,B5B9A610,PML body
Q6UWX4,B5B9A610,PML body
Q6NX45,B5B9A610,PML body
O75943,B5B9A610,PML body
Q96MF7,B5B9A610,PML body
P00519,B5B9A610,PML body
Q06609,B5B9A610,PML body
G2XKQ0,B5B9A610,PML body
P43004,B5B9A610,PML body
P10276,B5B9A610,PML body
Q6EEV6,B5B9A610,PML body
Q6NXT1,B5B9A610,PML body
P60484,B5B9A610,PML body
P33076,B5B9A610,PML body
P16333,B5B9A610,PML body
P55854,B5B9A610,PML body
Q9UFD9,B5B9A610,PML body
P16104,B5B9A610,PML body
P04637,B5B9A610,PML body
Q9UBP6,B5B9A610,PML body
Q9Y3R0,B5B9A610,PML body
Q674X7,B5B9A610,PML body
Q9Y4E5,B5B9A610,PML body
P10242,B5B9A610,PML body
Q9BW11,B5B9A610,PML body
O75928,B5B9A610,PML body
Q9NS56,B5B9A610,PML body
O14980,B5B9A610,PML body
P07196,B5B9A610,PML body
Q01826,B5B9A610,PML body
P51532,B5B9A610,PML body
Q96K62,B5B9A610,PML body
Q8NBZ0,B5B9A610,PML body
Q15583,B5B9A610,PML body
P11021,B5B9A610,PML body
O75925,B5B9A610,PML body
Q1MSJ5,B5B9A610,PML body
Q96RE7,B5B9A610,PML body
Q92794,B5B9A610,PML body
O15350,B5B9A610,PML body
Q8IZ83,B5B9A610,PML body
Q9NX09,B5B9A610,PML body
P62136,B5B9A610,PML body
Q53H80,B5B9A610,PML body
P10415,B5B9A610,PML body
Q6IE36,B5B9A610,PML body
Q8IYT2,B5B9A610,PML body
Q96SB8,B5B9A610,PML body
Q8NC69,B5B9A610,PML body
Q14974,B5B9A610,PML body
Q86W67,B5B9A610,PML body
Q92793,B5B9A610,PML body
Q8N2W9,B5B9A610,PML body
Q9UBW7,B5B9A610,PML body
Q8IUH3,B5B9A610,PML body
O60269,B5B9A610,PML body
Q8IY18,B5B9A610,PML body
P08047,B5B9A610,PML body
Q6PEW1,B5B9A610,PML body
P78317,B5B9A610,PML body
Q9NRA8,B5B9A610,PML body
P13056,B5B9A610,PML body
Q9Y3M2,B5B9A610,PML body
Q13535,B5B9A610,PML body
O60934,B5B9A610,PML body
Q8NG27,B5B9A610,PML body
P46100,B5B9A610,PML body
P54274,B5B9A610,PML body
P23511,B5B9A610,PML body
Q9ULX6,B5B9A610,PML body
Q9Y3B7,B5B9A610,PML body
Q6VMQ6,B5B9A610,PML body
Q9UER7,B5B9A610,PML body
Q9NQM4,B5B9A610,PML body
Q9NQB0,B5B9A610,PML body
P55072,B5B9A610,PML body
P17600,0D48A13A,Synthetic Condensate 000121
P51991,A3E85EF1,Synthetic Condensate 000117
P04050,917A6517,Synthetic Condensate 000120
Q16987,A310D5D6,Synthetic Condensate 000126
B1MUE8,9AFE287E,Synthetic Condensate 000149
P34331-2,49499F59,Synthetic Condensate 000132
C5MKY7,7EC67CCE,Synthetic Condensate 000169
P16333,84374B0C,Synthetic Condensate 000158
Q9H9S0,2217B16D,Synthetic Condensate 000173
P95648,294DEF4F,Synthetic Condensate 000159
A0A2K3DA85,294DEF4F,Synthetic Condensate 000159
O08816,B6F3E647,Synthetic Condensate 000176
P16333,B6F3E647,Synthetic Condensate 000176
O60500,84374B0C,Synthetic Condensate 000158
B1MUE1,37FB04D7,Synthetic Condensate 000157
P00873,93AE757A,Synthetic Condensate 000154
P42212,12F82FB5,Synthetic Condensate 000142
P42212,A5E21351,Synthetic Condensate 000135
P04716,5ED75EB5,Synthetic Condensate 000145
P05067,2C639066,Synthetic Condensate 000143
B7JB30,EED4A971,Synthetic Condensate 000152
Q15648,DBAF6C49,Synthetic Condensate 000170
Q01860,0DCC03B3,Synthetic Condensate 000178
K7EK33,950B8BA2,Synthetic Condensate 000133
G5EC37,A3406C3E,Synthetic Condensate 000146
P16333,170524B4,Synthetic Condensate 000168
Q95XR4,50E9090F,Synthetic Condensate 000137
B1MUE9,502D4027,Synthetic Condensate 000161
P24784,28F07613,Synthetic Condensate 000134
B1MUE4,ECE45DA7,Synthetic Condensate 000150
Q9NQI0,CC266C53,Synthetic Condensate 000179
G5EC37,0F455885,Synthetic Condensate 000172
P19622,634B234B,Synthetic Condensate 000180
P39517,12F82FB5,Synthetic Condensate 000142
Q15648,7231FD3C,Synthetic Condensate 000185
G5EBV6,0F455885,Synthetic Condensate 000172
P24784,A5E21351,Synthetic Condensate 000135
P91870,49499F59,Synthetic Condensate 000132
O08816,84374B0C,Synthetic Condensate 000158
O60500,170524B4,Synthetic Condensate 000168
A0A2K3DA85,EED4A971,Synthetic Condensate 000152
B7JB29,EED4A971,Synthetic Condensate 000152
P16753-2,A32542C0,Synthetic Condensate 000183
P42212,07D09420,Synthetic Condensate 000144
B7JA25,B70647E2,Synthetic Condensate 000160
P24784,CDDB7C63,Synthetic Condensate 000147
G5EC37,D8841629,Synthetic Condensate 000136
P10275,EEE9EDCA,Synthetic Condensate 000155
C5MKY7,6E3E4A3C,Synthetic Condensate 000164
Q15648,7EC67CCE,Synthetic Condensate 000169
P18566,7F3F31A7,Synthetic Condensate 000171
Q9NQI0,A21D42E2,Synthetic Condensate 000153
B1MUF0,33B67FEA,Synthetic Condensate 000151
O08816,170524B4,Synthetic Condensate 000168
G5EDE7,49499F59,Synthetic Condensate 000132
P62694,9321DD1F,Synthetic Condensate 000162
P00873,25ECCE88,Synthetic Condensate 000148
P32909,A777E0F8,P-body
P39998,A777E0F8,P-body
P38254,A777E0F8,P-body
P40089,A777E0F8,P-body
Q02875,A777E0F8,P-body
P36041,A777E0F8,P-body
Q12514,A777E0F8,P-body
Q6WNK7,A777E0F8,P-body
P53316,A777E0F8,P-body
P10080,A777E0F8,P-body
P53297,A777E0F8,P-body
P16862,A777E0F8,P-body
P06102,A777E0F8,P-body
P50109,A777E0F8,P-body
P57743,A777E0F8,P-body
P53849,A777E0F8,P-body
P50896,A777E0F8,P-body
P05453,A777E0F8,P-body
Q12123,A777E0F8,P-body
P27636,A777E0F8,P-body
P38798,A777E0F8,P-body
Q02773,A777E0F8,P-body
P47977,A777E0F8,P-body
Q06151,A777E0F8,P-body
P20433,A777E0F8,P-body
Q99383,A777E0F8,P-body
P06169,A777E0F8,P-body
P29295,A777E0F8,P-body
P40070,A777E0F8,P-body
P53905,A777E0F8,P-body
P34087,A777E0F8,P-body
P53280,A777E0F8,P-body
P30657,A777E0F8,P-body
P04147,A777E0F8,P-body
P00546,A777E0F8,P-body
P39935,A777E0F8,P-body
Q12517,A777E0F8,P-body
P25491,A777E0F8,P-body
P34909,A777E0F8,P-body
P53829,A777E0F8,P-body
P06105,A777E0F8,P-body
P25655,A777E0F8,P-body
P38293,A777E0F8,P-body
P32831,A777E0F8,P-body
P25644,A777E0F8,P-body
P48412,A777E0F8,P-body
P25555,A777E0F8,P-body
P38934,A777E0F8,P-body
P07260,A777E0F8,P-body
P06634,A777E0F8,P-body
P53550,A777E0F8,P-body
P39517,A777E0F8,P-body
P32770,A777E0F8,P-body
P15992,A777E0F8,P-body
P08018,A777E0F8,P-body
P38199,A777E0F8,P-body
Q08831,A777E0F8,P-body
P38760,A777E0F8,P-body
P30771,A777E0F8,P-body
P16892,A777E0F8,P-body
P32501,A777E0F8,P-body
P40356,A777E0F8,P-body
O60885,DBAF6C49,Synthetic Condensate 000170
A0A2K3DA85,7F3F31A7,Synthetic Condensate 000171
P42212,CDDB7C63,Synthetic Condensate 000147
Q15648,06422D8E,Synthetic Condensate 000175
A0A2K3DA85,B70647E2,Synthetic Condensate 000160
B7JA24,B70647E2,Synthetic Condensate 000160
Q13148,CC266C53,Synthetic Condensate 000179
A0A2K3DA85,5ED75EB5,Synthetic Condensate 000145
Q95XR4,D8841629,Synthetic Condensate 000136
P38203,A777E0F8,P-body
P07987,9321DD1F,Synthetic Condensate 000162
P55854,E0298522,Synthetic Condensate 000165
P06100,A777E0F8,P-body
P12385,A777E0F8,P-body
O75928,E0298522,Synthetic Condensate 000165
Q15648,BADFB975,Synthetic Condensate 000187
A0A0G2UMW8,AC4402D9,Synthetic Condensate 000139
A0A2K3DA85,863EAD4F,Synthetic Condensate 000138
P40337,5AAA2F68,Synthetic Condensate 000140
A0A2K3DA85,93AE757A,Synthetic Condensate 000154
Q9TXM1,3209C5A5,Synthetic Condensate 000193
Q9H9S0,20D775CC,Synthetic Condensate 000188
Q96CJ1,804901D1,Nuclear speckle
P57052,804901D1,Nuclear speckle
P35637,804901D1,Nuclear speckle
Q15648,50D32664,Synthetic Condensate 000192
P48431,50D32664,Synthetic Condensate 000192
Q6ZRV2,804901D1,Nuclear speckle
Q16665,804901D1,Nuclear speckle
Q8TC56,804901D1,Nuclear speckle
Q14966,804901D1,Nuclear speckle
P49841,804901D1,Nuclear speckle
Q16629,804901D1,Nuclear speckle
Q01081,804901D1,Nuclear speckle
Q86U44,804901D1,Nuclear speckle
Q8WYA6,804901D1,Nuclear speckle
P19544,804901D1,Nuclear speckle
Q9NWB1,804901D1,Nuclear speckle
Q96GM8,804901D1,Nuclear speckle
Q9Y6Y0,804901D1,Nuclear speckle
Q15648,804901D1,Nuclear speckle
P51816,804901D1,Nuclear speckle
P18583,804901D1,Nuclear speckle
P17066,804901D1,Nuclear speckle
P82979,804901D1,Nuclear speckle
Q8WWM7,804901D1,Nuclear speckle
